time, 		delta, omega, eq_t, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 1.73700, 0.55623, 0.99940, 0.90368, 0.98458, 1.00000, -0.16029, 1.84475, 0.11960, 0.00000, 0.98448, 1.00000, 1.84475, 0.54054, 0.22708, -0.06409, 1.06115  
 1.73800, 0.55601, 0.99944, 0.90379, 0.98457, 1.00000, -0.16031, 1.84551, 0.11956, 0.00000, 0.98452, 1.00000, 1.84551, 0.54054, 0.22703, -0.06402, 1.06115  
 1.73900, 0.55581, 0.99948, 0.90390, 0.98457, 1.00000, -0.16034, 1.84627, 0.11953, 0.00000, 0.98456, 1.00000, 1.84627, 0.54054, 0.22698, -0.06394, 1.06115  
 1.74000, 0.55563, 0.99953, 0.90401, 0.98457, 1.00000, -0.16036, 1.84702, 0.11950, 0.00000, 0.98460, 1.00000, 1.84702, 0.54054, 0.22695, -0.06386, 1.06115  
 1.74100, 0.55546, 0.99957, 0.90412, 0.98457, 1.00000, -0.16039, 1.84778, 0.11948, 0.00000, 0.98464, 1.00000, 1.84778, 0.54054, 0.22692, -0.06378, 1.06115  
 1.74200, 0.55530, 0.99961, 0.90423, 0.98458, 1.00000, -0.16041, 1.84853, 0.11946, 0.00000, 0.98469, 1.00000, 1.84853, 0.54054, 0.22691, -0.06369, 1.06115  
 1.74300, 0.55516, 0.99965, 0.90434, 0.98458, 1.00000, -0.16044, 1.84928, 0.11944, 0.00000, 0.98474, 1.00000, 1.84928, 0.54054, 0.22690, -0.06360, 1.06115  
 1.74400, 0.55504, 0.99970, 0.90445, 0.98459, 1.00000, -0.16046, 1.85004, 0.11943, 0.00000, 0.98479, 1.00000, 1.85004, 0.54054, 0.22690, -0.06351, 1.06115  
 1.74500, 0.55493, 0.99974, 0.90456, 0.98460, 1.00000, -0.16049, 1.85079, 0.11942, 0.00000, 0.98484, 1.00000, 1.85079, 0.54054, 0.22692, -0.06341, 1.06115  
 1.74600, 0.55484, 0.99978, 0.90467, 0.98462, 1.00000, -0.16051, 1.85154, 0.11942, 0.00000, 0.98490, 1.00000, 1.85154, 0.54054, 0.22694, -0.06331, 1.06115  
 1.74700, 0.55477, 0.99982, 0.90478, 0.98463, 1.00000, -0.16053, 1.85229, 0.11942, 0.00000, 0.98495, 1.00000, 1.85229, 0.54054, 0.22697, -0.06321, 1.06115  
 1.74800, 0.55471, 0.99987, 0.90489, 0.98465, 1.00000, -0.16056, 1.85304, 0.11943, 0.00000, 0.98501, 1.00000, 1.85304, 0.54054, 0.22702, -0.06310, 1.06115  
 1.74900, 0.55467, 0.99991, 0.90500, 0.98467, 1.00000, -0.16058, 1.85379, 0.11944, 0.00000, 0.98507, 1.00000, 1.85379, 0.54054, 0.22707, -0.06299, 1.06115  
 1.75000, 0.55464, 0.99995, 0.90511, 0.98469, 1.00000, -0.16061, 1.85453, 0.11946, 0.00000, 0.98514, 1.00000, 1.85453, 0.54054, 0.22713, -0.06287, 1.06115  
 1.75100, 0.55463, 0.99999, 0.90522, 0.98471, 1.00000, -0.16063, 1.85528, 0.11948, 0.00000, 0.98520, 1.00000, 1.85528, 0.54054, 0.22720, -0.06275, 1.06115  
 1.75200, 0.55463, 1.00004, 0.90533, 0.98474, 1.00000, -0.16066, 1.85603, 0.11950, 0.00000, 0.98527, 1.00000, 1.85603, 0.54054, 0.22728, -0.06263, 1.06115  
 1.75300, 0.55466, 1.00008, 0.90544, 0.98477, 1.00000, -0.16068, 1.85677, 0.11953, 0.00000, 0.98534, 1.00000, 1.85677, 0.54054, 0.22737, -0.06251, 1.06115  
 1.75400, 0.55469, 1.00012, 0.90555, 0.98480, 1.00000, -0.16071, 1.85752, 0.11956, 0.00000, 0.98541, 1.00000, 1.85752, 0.54054, 0.22747, -0.06238, 1.06115  
 1.75500, 0.55475, 1.00016, 0.90566, 0.98483, 1.00000, -0.16073, 1.85826, 0.11960, 0.00000, 0.98548, 1.00000, 1.85826, 0.54054, 0.22758, -0.06224, 1.06115  
 1.75600, 0.55482, 1.00020, 0.90577, 0.98486, 1.00000, -0.16076, 1.85901, 0.11964, 0.00000, 0.98556, 1.00000, 1.85901, 0.54054, 0.22770, -0.06211, 1.06115  
 1.75700, 0.55490, 1.00025, 0.90588, 0.98490, 1.00000, -0.16078, 1.85975, 0.11969, 0.00000, 0.98563, 1.00000, 1.85975, 0.54054, 0.22783, -0.06197, 1.06115  
