time, delta, omega,  eq_t, eq_s,  ed_s, 	theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q 
11.13000, 0.93622, 1.00000, 0.93239, 0.90409, 0.55951, 0.26217, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.55144, 0.06945  
11.13100, 0.93622, 1.00000, 0.93239, 0.90409, 0.55952, 0.26217, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.55144, 0.06945  
11.13200, 0.93622, 1.00000, 0.93239, 0.90409, 0.55953, 0.26217, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.55143, 0.06945  
11.13300, 0.93622, 1.00000, 0.93239, 0.90409, 0.55953, 0.26217, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.55143, 0.06945  
11.13400, 0.93622, 1.00000, 0.93239, 0.90409, 0.55954, 0.26216, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.55142, 0.06946  
11.13500, 0.93622, 1.00000, 0.93239, 0.90409, 0.55954, 0.26216, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.55142, 0.06946  
11.13600, 0.93622, 0.99999, 0.93239, 0.90409, 0.55955, 0.26215, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55141, 0.06946  
11.13700, 0.93622, 0.99999, 0.93240, 0.90409, 0.55955, 0.26215, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55140, 0.06946  
11.13800, 0.93622, 0.99999, 0.93240, 0.90409, 0.55956, 0.26214, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55139, 0.06947  
11.13900, 0.93621, 0.99999, 0.93240, 0.90409, 0.55956, 0.26214, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55138, 0.06947  
11.14000, 0.93621, 0.99999, 0.93240, 0.90408, 0.55956, 0.26214, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55137, 0.06947  
11.14100, 0.93620, 0.99999, 0.93240, 0.90408, 0.55957, 0.26213, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55136, 0.06947  
11.14200, 0.93620, 0.99999, 0.93240, 0.90408, 0.55957, 0.26212, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55135, 0.06947  
11.14300, 0.93619, 0.99998, 0.93240, 0.90408, 0.55957, 0.26212, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55134, 0.06947  
11.14400, 0.93619, 0.99998, 0.93240, 0.90408, 0.55958, 0.26211, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55133, 0.06947  
11.14500, 0.93618, 0.99998, 0.93240, 0.90408, 0.55958, 0.26211, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55132, 0.06947  
11.14600, 0.93617, 0.99998, 0.93240, 0.90408, 0.55958, 0.26210, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55131, 0.06947  
11.14700, 0.93616, 0.99998, 0.93240, 0.90408, 0.55958, 0.26209, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55129, 0.06947  
11.14800, 0.93616, 0.99998, 0.93240, 0.90408, 0.55959, 0.26209, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55128, 0.06947  
11.14900, 0.93615, 0.99998, 0.93240, 0.90408, 0.55959, 0.26208, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55127, 0.06947  
11.15000, 0.93614, 0.99997, 0.93240, 0.90408, 0.55959, 0.26207, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55125, 0.06947  
11.15100, 0.93613, 0.99997, 0.93240, 0.90408, 0.55959, 0.26206, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55124, 0.06947  
11.15200, 0.93612, 0.99997, 0.93240, 0.90408, 0.55959, 0.26205, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55122, 0.06947  
11.15300, 0.93611, 0.99997, 0.93240, 0.90408, 0.55959, 0.26205, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55120, 0.06947  
11.15400, 0.93609, 0.99997, 0.93240, 0.90408, 0.55959, 0.26204, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55119, 0.06947  
11.15500, 0.93608, 0.99997, 0.93240, 0.90408, 0.55959, 0.26203, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55117, 0.06947  
11.15600, 0.93607, 0.99997, 0.93240, 0.90408, 0.55959, 0.26202, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55115, 0.06947  
11.15700, 0.93605, 0.99996, 0.93240, 0.90408, 0.55959, 0.26201, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55113, 0.06947  
11.15800, 0.93604, 0.99996, 0.93240, 0.90408, 0.55959, 0.26200, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55111, 0.06947  
11.15900, 0.93603, 0.99996, 0.93240, 0.90408, 0.55959, 0.26199, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55109, 0.06946  
11.16000, 0.93601, 0.99996, 0.93240, 0.90408, 0.55959, 0.26198, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55107, 0.06946  
11.16100, 0.93600, 0.99996, 0.93240, 0.90408, 0.55959, 0.26197, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55105, 0.06946  
11.16200, 0.93598, 0.99996, 0.93240, 0.90408, 0.55959, 0.26196, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55103, 0.06946  
11.16300, 0.93596, 0.99996, 0.93240, 0.90408, 0.55958, 0.26195, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55101, 0.06946  
11.16400, 0.93595, 0.99995, 0.93240, 0.90408, 0.55958, 0.26194, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55099, 0.06945  
11.16500, 0.93593, 0.99995, 0.93240, 0.90408, 0.55958, 0.26193, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55097, 0.06945  
11.16600, 0.93591, 0.99995, 0.93240, 0.90408, 0.55958, 0.26192, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55094, 0.06945  
11.16700, 0.93589, 0.99995, 0.93240, 0.90408, 0.55958, 0.26191, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55092, 0.06945  
11.16800, 0.93587, 0.99995, 0.93240, 0.90408, 0.55957, 0.26190, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55090, 0.06944  
11.16900, 0.93585, 0.99995, 0.93240, 0.90408, 0.55957, 0.26188, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55087, 0.06944  
11.17000, 0.93583, 0.99995, 0.93240, 0.90408, 0.55957, 0.26187, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55085, 0.06944  
11.17100, 0.93581, 0.99994, 0.93240, 0.90408, 0.55956, 0.26186, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55082, 0.06943  
11.17200, 0.93579, 0.99994, 0.93240, 0.90408, 0.55956, 0.26185, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55080, 0.06943  
11.17300, 0.93577, 0.99994, 0.93240, 0.90408, 0.55955, 0.26183, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55077, 0.06942  
11.17400, 0.93574, 0.99994, 0.93240, 0.90408, 0.55955, 0.26182, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55074, 0.06942  
11.17500, 0.93572, 0.99994, 0.93240, 0.90408, 0.55954, 0.26181, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55071, 0.06942  
11.17600, 0.93570, 0.99994, 0.93240, 0.90409, 0.55954, 0.26179, 0.00000, 1.04500, 1.00000, 1.50719, 0.54054, 0.55069, 0.06941  
11.17700, 0.93567, 0.99994, 0.93240, 0.90409, 0.55953, 0.26178, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55066, 0.06941  
11.17800, 0.93565, 0.99993, 0.93240, 0.90409, 0.55953, 0.26177, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55063, 0.06940  
11.17900, 0.93562, 0.99993, 0.93240, 0.90409, 0.55952, 0.26175, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55060, 0.06940  
11.18000, 0.93560, 0.99993, 0.93240, 0.90409, 0.55952, 0.26174, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55057, 0.06939  
11.18100, 0.93557, 0.99993, 0.93240, 0.90409, 0.55951, 0.26172, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55054, 0.06939  
11.18200, 0.93555, 0.99993, 0.93240, 0.90409, 0.55951, 0.26171, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55051, 0.06938  
11.18300, 0.93552, 0.99993, 0.93240, 0.90409, 0.55950, 0.26169, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55048, 0.06938  
11.18400, 0.93549, 0.99993, 0.93240, 0.90409, 0.55949, 0.26168, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55044, 0.06937  
11.18500, 0.93546, 0.99992, 0.93240, 0.90409, 0.55948, 0.26166, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55041, 0.06936  
11.18600, 0.93543, 0.99992, 0.93240, 0.90410, 0.55948, 0.26165, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55038, 0.06936  
11.18700, 0.93541, 0.99992, 0.93240, 0.90410, 0.55947, 0.26163, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55035, 0.06935  
11.18800, 0.93538, 0.99992, 0.93240, 0.90410, 0.55946, 0.26161, 0.00000, 1.04499, 1.00000, 1.50719, 0.54054, 0.55031, 0.06935  
11.18900, 0.93535, 0.99992, 0.93240, 0.90410, 0.55945, 0.26160, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55028, 0.06934  
11.19000, 0.93532, 0.99992, 0.93240, 0.90410, 0.55945, 0.26158, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55024, 0.06933  
11.19100, 0.93528, 0.99992, 0.93240, 0.90410, 0.55944, 0.26156, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55021, 0.06933  
11.19200, 0.93525, 0.99992, 0.93240, 0.90410, 0.55943, 0.26155, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55017, 0.06932  
11.19300, 0.93522, 0.99991, 0.93240, 0.90410, 0.55942, 0.26153, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55014, 0.06931  
11.19400, 0.93519, 0.99991, 0.93240, 0.90411, 0.55941, 0.26151, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55010, 0.06931  
11.19500, 0.93515, 0.99991, 0.93240, 0.90411, 0.55940, 0.26150, 0.00000, 1.04498, 1.00000, 1.50719, 0.54054, 0.55006, 0.06930  
11.19600, 0.93512, 0.99991, 0.93240, 0.90411, 0.55939, 0.26148, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.55003, 0.06929  
11.19700, 0.93509, 0.99991, 0.93240, 0.90411, 0.55938, 0.26146, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.54999, 0.06928  
11.19800, 0.93505, 0.99991, 0.93241, 0.90411, 0.55937, 0.26144, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.54995, 0.06927  
11.19900, 0.93502, 0.99991, 0.93241, 0.90411, 0.55936, 0.26142, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.54991, 0.06927  
11.20000, 0.93498, 0.99991, 0.93241, 0.90412, 0.55935, 0.26141, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.54987, 0.06926  
11.20100, 0.93495, 0.99990, 0.93241, 0.90412, 0.55934, 0.26139, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.54983, 0.06925  
11.20200, 0.93491, 0.99990, 0.93241, 0.90412, 0.55933, 0.26137, 0.00000, 1.04497, 1.00000, 1.50719, 0.54054, 0.54979, 0.06924  
11.20300, 0.93487, 0.99990, 0.93241, 0.90412, 0.55932, 0.26135, 0.00000, 1.04496, 1.00000, 1.50719, 0.54054, 0.54975, 0.06923  
11.20400, 0.93484, 0.99990, 0.93241, 0.90412, 0.55931, 0.26133, 0.00000, 1.04496, 1.00000, 1.50719, 0.54054, 0.54971, 0.06923  
11.20500, 0.93480, 0.99990, 0.93241, 0.90412, 0.55930, 0.26131, 0.00000, 1.04496, 1.00000, 1.50719, 0.54054, 0.54967, 0.06922  
11.20600, 0.93476, 0.99990, 0.93241, 0.90413, 0.55928, 0.26129, 0.00000, 1.04496, 1.00000, 1.50719, 0.54054, 0.54963, 0.06921  
11.20700, 0.93472, 0.99990, 0.93241, 0.90413, 0.55927, 0.26127, 0.00000, 1.04496, 1.00000, 1.50719, 0.54054, 0.54959, 0.06920  
11.20800, 0.93468, 0.99990, 0.93241, 0.90413, 0.55926, 0.26125, 0.00000, 1.04495, 1.00000, 1.50719, 0.54054, 0.54954, 0.06919  
11.20900, 0.93464, 0.99989, 0.93241, 0.90413, 0.55925, 0.26123, 0.00000, 1.04495, 1.00000, 1.50719, 0.54054, 0.54950, 0.06918  
11.21000, 0.93460, 0.99989, 0.93241, 0.90413, 0.55923, 0.26121, 0.00000, 1.04495, 1.00000, 1.50719, 0.54054, 0.54946, 0.06917  
11.21100, 0.93456, 0.99989, 0.93241, 0.90414, 0.55922, 0.26119, 0.00000, 1.04495, 1.00000, 1.50719, 0.54054, 0.54941, 0.06916  
11.21200, 0.93452, 0.99989, 0.93241, 0.90414, 0.55921, 0.26117, 0.00000, 1.04495, 1.00000, 1.50719, 0.54054, 0.54937, 0.06915  
11.21300, 0.93448, 0.99989, 0.93241, 0.90414, 0.55919, 0.26115, 0.00000, 1.04494, 1.00000, 1.50719, 0.54054, 0.54932, 0.06914  
11.21400, 0.93444, 0.99989, 0.93241, 0.90414, 0.55918, 0.26113, 0.00000, 1.04494, 1.00000, 1.50719, 0.54054, 0.54928, 0.06913  
11.21500, 0.93439, 0.99989, 0.93241, 0.90415, 0.55917, 0.26110, 0.00000, 1.04494, 1.00000, 1.50719, 0.54054, 0.54923, 0.06912  
11.21600, 0.93435, 0.99989, 0.93241, 0.90415, 0.55915, 0.26108, 0.00000, 1.04494, 1.00000, 1.50719, 0.54054, 0.54919, 0.06911  
11.21700, 0.93431, 0.99988, 0.93241, 0.90415, 0.55914, 0.26106, 0.00000, 1.04493, 1.00000, 1.50719, 0.54054, 0.54914, 0.06910  
11.21800, 0.93426, 0.99988, 0.93241, 0.90415, 0.55912, 0.26104, 0.00000, 1.04493, 1.00000, 1.50719, 0.54054, 0.54909, 0.06909  
11.21900, 0.93422, 0.99988, 0.93241, 0.90416, 0.55911, 0.26102, 0.00000, 1.04493, 1.00000, 1.50719, 0.54054, 0.54905, 0.06908  
11.22000, 0.93418, 0.99988, 0.93241, 0.90416, 0.55909, 0.26100, 0.00000, 1.04493, 1.00000, 1.50719, 0.54054, 0.54900, 0.06907  
11.22100, 0.93413, 0.99988, 0.93241, 0.90416, 0.55908, 0.26097, 0.00000, 1.04492, 1.00000, 1.50719, 0.54054, 0.54895, 0.06906  
11.22200, 0.93409, 0.99988, 0.93241, 0.90416, 0.55906, 0.26095, 0.00000, 1.04492, 1.00000, 1.50719, 0.54054, 0.54890, 0.06905  
11.22300, 0.93404, 0.99988, 0.93241, 0.90417, 0.55905, 0.26093, 0.00000, 1.04492, 1.00000, 1.50719, 0.54054, 0.54885, 0.06903  
11.22400, 0.93399, 0.99988, 0.93242, 0.90417, 0.55903, 0.26090, 0.00000, 1.04492, 1.00000, 1.50719, 0.54054, 0.54881, 0.06902  
11.22500, 0.93395, 0.99988, 0.93242, 0.90417, 0.55902, 0.26088, 0.00000, 1.04491, 1.00000, 1.50719, 0.54054, 0.54876, 0.06901  
11.22600, 0.93390, 0.99987, 0.93242, 0.90417, 0.55900, 0.26086, 0.00000, 1.04491, 1.00000, 1.50719, 0.54054, 0.54871, 0.06900  
11.22700, 0.93385, 0.99987, 0.93242, 0.90418, 0.55898, 0.26084, 0.00000, 1.04491, 1.00000, 1.50719, 0.54054, 0.54866, 0.06899  
11.22800, 0.93380, 0.99987, 0.93242, 0.90418, 0.55897, 0.26081, 0.00000, 1.04490, 1.00000, 1.50719, 0.54054, 0.54861, 0.06898  
11.22900, 0.93376, 0.99987, 0.93242, 0.90418, 0.55895, 0.26079, 0.00000, 1.04490, 1.00000, 1.50719, 0.54054, 0.54855, 0.06896  
11.23000, 0.93371, 0.99987, 0.93242, 0.90418, 0.55893, 0.26076, 0.00000, 1.04490, 1.00000, 1.50719, 0.54054, 0.54850, 0.06895  
11.23100, 0.93366, 0.99987, 0.93242, 0.90419, 0.55892, 0.26074, 0.00000, 1.04490, 1.00000, 1.50719, 0.54054, 0.54845, 0.06894  
11.23200, 0.93361, 0.99987, 0.93242, 0.90419, 0.55890, 0.26072, 0.00000, 1.04489, 1.00000, 1.50719, 0.54054, 0.54840, 0.06893  
11.23300, 0.93356, 0.99987, 0.93242, 0.90419, 0.55888, 0.26069, 0.00000, 1.04489, 1.00000, 1.50719, 0.54054, 0.54835, 0.06892  
11.23400, 0.93351, 0.99987, 0.93242, 0.90420, 0.55886, 0.26067, 0.00000, 1.04489, 1.00000, 1.50719, 0.54054, 0.54829, 0.06890  
11.23500, 0.93346, 0.99986, 0.93242, 0.90420, 0.55885, 0.26064, 0.00000, 1.04488, 1.00000, 1.50719, 0.54054, 0.54824, 0.06889  
11.23600, 0.93341, 0.99986, 0.93242, 0.90420, 0.55883, 0.26062, 0.00000, 1.04488, 1.00000, 1.50719, 0.54054, 0.54819, 0.06888  
11.23700, 0.93335, 0.99986, 0.93242, 0.90421, 0.55881, 0.26059, 0.00000, 1.04488, 1.00000, 1.50719, 0.54054, 0.54813, 0.06886  
11.23800, 0.93330, 0.99986, 0.93242, 0.90421, 0.55879, 0.26057, 0.00000, 1.04487, 1.00000, 1.50719, 0.54054, 0.54808, 0.06885  
11.23900, 0.93325, 0.99986, 0.93242, 0.90421, 0.55877, 0.26054, 0.00000, 1.04487, 1.00000, 1.50719, 0.54054, 0.54803, 0.06884  
11.24000, 0.93320, 0.99986, 0.93242, 0.90422, 0.55875, 0.26052, 0.00000, 1.04487, 1.00000, 1.50719, 0.54054, 0.54797, 0.06882  
11.24100, 0.93314, 0.99986, 0.93243, 0.90422, 0.55873, 0.26049, 0.00000, 1.04486, 1.00000, 1.50719, 0.54054, 0.54792, 0.06881  
11.24200, 0.93309, 0.99986, 0.93243, 0.90422, 0.55871, 0.26047, 0.00000, 1.04486, 1.00000, 1.50719, 0.54054, 0.54786, 0.06880  
11.24300, 0.93304, 0.99986, 0.93243, 0.90423, 0.55870, 0.26044, 0.00000, 1.04486, 1.00000, 1.50719, 0.54054, 0.54781, 0.06878  
11.24400, 0.93298, 0.99986, 0.93243, 0.90423, 0.55868, 0.26041, 0.00000, 1.04485, 1.00000, 1.50719, 0.54054, 0.54775, 0.06877  
11.24500, 0.93293, 0.99985, 0.93243, 0.90423, 0.55866, 0.26039, 0.00000, 1.04485, 1.00000, 1.50719, 0.54054, 0.54769, 0.06876  
11.24600, 0.93287, 0.99985, 0.93243, 0.90424, 0.55864, 0.26036, 0.00000, 1.04485, 1.00000, 1.50719, 0.54054, 0.54764, 0.06874  
11.24700, 0.93282, 0.99985, 0.93243, 0.90424, 0.55862, 0.26033, 0.00000, 1.04484, 1.00000, 1.50719, 0.54054, 0.54758, 0.06873  
11.24800, 0.93276, 0.99985, 0.93243, 0.90424, 0.55859, 0.26031, 0.00000, 1.04484, 1.00000, 1.50719, 0.54054, 0.54752, 0.06871  
11.24900, 0.93271, 0.99985, 0.93243, 0.90425, 0.55857, 0.26028, 0.00000, 1.04484, 1.00000, 1.50719, 0.54054, 0.54746, 0.06870  
11.25000, 0.93265, 0.99985, 0.93243, 0.90425, 0.55855, 0.26025, 0.00000, 1.04483, 1.00000, 1.50719, 0.54054, 0.54741, 0.06869  
11.25100, 0.93259, 0.99985, 0.93243, 0.90425, 0.55853, 0.26023, 0.00000, 1.04483, 1.00000, 1.50719, 0.54054, 0.54735, 0.06867  
11.25200, 0.93254, 0.99985, 0.93243, 0.90426, 0.55851, 0.26020, 0.00000, 1.04482, 1.00000, 1.50719, 0.54054, 0.54729, 0.06866  
11.25300, 0.93248, 0.99985, 0.93243, 0.90426, 0.55849, 0.26017, 0.00000, 1.04482, 1.00000, 1.50719, 0.54054, 0.54723, 0.06864  
11.25400, 0.93242, 0.99985, 0.93243, 0.90427, 0.55847, 0.26015, 0.00000, 1.04482, 1.00000, 1.50719, 0.54054, 0.54717, 0.06863  
11.25500, 0.93236, 0.99985, 0.93244, 0.90427, 0.55845, 0.26012, 0.00000, 1.04481, 1.00000, 1.50719, 0.54054, 0.54711, 0.06861  
11.25600, 0.93231, 0.99984, 0.93244, 0.90427, 0.55842, 0.26009, 0.00000, 1.04481, 1.00000, 1.50719, 0.54054, 0.54705, 0.06860  
11.25700, 0.93225, 0.99984, 0.93244, 0.90428, 0.55840, 0.26006, 0.00000, 1.04480, 1.00000, 1.50719, 0.54054, 0.54699, 0.06858  
11.25800, 0.93219, 0.99984, 0.93244, 0.90428, 0.55838, 0.26003, 0.00000, 1.04480, 1.00000, 1.50719, 0.54054, 0.54693, 0.06857  
11.25900, 0.93213, 0.99984, 0.93244, 0.90429, 0.55836, 0.26001, 0.00000, 1.04480, 1.00000, 1.50719, 0.54054, 0.54687, 0.06855  
11.26000, 0.93207, 0.99984, 0.93244, 0.90429, 0.55833, 0.25998, 0.00000, 1.04479, 1.00000, 1.50719, 0.54054, 0.54681, 0.06854  
11.26100, 0.93201, 0.99984, 0.93244, 0.90429, 0.55831, 0.25995, 0.00000, 1.04479, 1.00000, 1.50719, 0.54054, 0.54675, 0.06852  
11.26200, 0.93195, 0.99984, 0.93244, 0.90430, 0.55829, 0.25992, 0.00000, 1.04478, 1.00000, 1.50719, 0.54054, 0.54669, 0.06850  
11.26300, 0.93189, 0.99984, 0.93244, 0.90430, 0.55827, 0.25989, 0.00000, 1.04478, 1.00000, 1.50719, 0.54054, 0.54663, 0.06849  
11.26400, 0.93183, 0.99984, 0.93244, 0.90431, 0.55824, 0.25986, 0.00000, 1.04478, 1.00000, 1.50719, 0.54054, 0.54657, 0.06847  
11.26500, 0.93176, 0.99984, 0.93244, 0.90431, 0.55822, 0.25984, 0.00000, 1.04477, 1.00000, 1.50719, 0.54054, 0.54650, 0.06846  
11.26600, 0.93170, 0.99984, 0.93244, 0.90432, 0.55820, 0.25981, 0.00000, 1.04477, 1.00000, 1.50719, 0.54054, 0.54644, 0.06844  
11.26700, 0.93164, 0.99984, 0.93245, 0.90432, 0.55817, 0.25978, 0.00000, 1.04476, 1.00000, 1.50719, 0.54054, 0.54638, 0.06842  
11.26800, 0.93158, 0.99983, 0.93245, 0.90432, 0.55815, 0.25975, 0.00000, 1.04476, 1.00000, 1.50719, 0.54054, 0.54632, 0.06841  
11.26900, 0.93152, 0.99983, 0.93245, 0.90433, 0.55812, 0.25972, 0.00000, 1.04475, 1.00000, 1.50719, 0.54054, 0.54625, 0.06839  
11.27000, 0.93145, 0.99983, 0.93245, 0.90433, 0.55810, 0.25969, 0.00000, 1.04475, 1.00000, 1.50719, 0.54054, 0.54619, 0.06838  
11.27100, 0.93139, 0.99983, 0.93245, 0.90434, 0.55808, 0.25966, 0.00000, 1.04475, 1.00000, 1.50719, 0.54054, 0.54613, 0.06836  
11.27200, 0.93133, 0.99983, 0.93245, 0.90434, 0.55805, 0.25963, 0.00000, 1.04474, 1.00000, 1.50719, 0.54054, 0.54606, 0.06834  
11.27300, 0.93126, 0.99983, 0.93245, 0.90435, 0.55803, 0.25960, 0.00000, 1.04474, 1.00000, 1.50719, 0.54054, 0.54600, 0.06833  
11.27400, 0.93120, 0.99983, 0.93245, 0.90435, 0.55800, 0.25957, 0.00000, 1.04473, 1.00000, 1.50719, 0.54054, 0.54593, 0.06831  
11.27500, 0.93114, 0.99983, 0.93245, 0.90436, 0.55798, 0.25954, 0.00000, 1.04473, 1.00000, 1.50719, 0.54054, 0.54587, 0.06829  
11.27600, 0.93107, 0.99983, 0.93245, 0.90436, 0.55795, 0.25951, 0.00000, 1.04472, 1.00000, 1.50719, 0.54054, 0.54580, 0.06828  
11.27700, 0.93101, 0.99983, 0.93246, 0.90436, 0.55793, 0.25948, 0.00000, 1.04472, 1.00000, 1.50719, 0.54054, 0.54574, 0.06826  
11.27800, 0.93094, 0.99983, 0.93246, 0.90437, 0.55790, 0.25945, 0.00000, 1.04471, 1.00000, 1.50719, 0.54054, 0.54567, 0.06824  
11.27900, 0.93088, 0.99983, 0.93246, 0.90437, 0.55787, 0.25942, 0.00000, 1.04471, 1.00000, 1.50719, 0.54054, 0.54561, 0.06822  
11.28000, 0.93081, 0.99983, 0.93246, 0.90438, 0.55785, 0.25939, 0.00000, 1.04470, 1.00000, 1.50719, 0.54054, 0.54554, 0.06821  
11.28100, 0.93075, 0.99983, 0.93246, 0.90438, 0.55782, 0.25936, 0.00000, 1.04470, 1.00000, 1.50719, 0.54054, 0.54548, 0.06819  
11.28200, 0.93068, 0.99982, 0.93246, 0.90439, 0.55780, 0.25933, 0.00000, 1.04470, 1.00000, 1.50719, 0.54054, 0.54541, 0.06817  
11.28300, 0.93061, 0.99982, 0.93246, 0.90439, 0.55777, 0.25930, 0.00000, 1.04469, 1.00000, 1.50719, 0.54054, 0.54535, 0.06816  
11.28400, 0.93055, 0.99982, 0.93246, 0.90440, 0.55774, 0.25927, 0.00000, 1.04469, 1.00000, 1.50719, 0.54054, 0.54528, 0.06814  
11.28500, 0.93048, 0.99982, 0.93246, 0.90440, 0.55772, 0.25924, 0.00000, 1.04468, 1.00000, 1.50719, 0.54054, 0.54521, 0.06812  
11.28600, 0.93041, 0.99982, 0.93247, 0.90441, 0.55769, 0.25921, 0.00000, 1.04468, 1.00000, 1.50719, 0.54054, 0.54515, 0.06810  
11.28700, 0.93035, 0.99982, 0.93247, 0.90441, 0.55766, 0.25918, 0.00000, 1.04467, 1.00000, 1.50719, 0.54054, 0.54508, 0.06808  
11.28800, 0.93028, 0.99982, 0.93247, 0.90442, 0.55764, 0.25915, 0.00000, 1.04467, 1.00000, 1.50719, 0.54054, 0.54501, 0.06807  
11.28900, 0.93021, 0.99982, 0.93247, 0.90442, 0.55761, 0.25912, 0.00000, 1.04466, 1.00000, 1.50719, 0.54054, 0.54495, 0.06805  
11.29000, 0.93014, 0.99982, 0.93247, 0.90443, 0.55758, 0.25909, 0.00000, 1.04466, 1.00000, 1.50719, 0.54054, 0.54488, 0.06803  
11.29100, 0.93007, 0.99982, 0.93247, 0.90443, 0.55755, 0.25906, 0.00000, 1.04465, 1.00000, 1.50719, 0.54054, 0.54481, 0.06801  
11.29200, 0.93001, 0.99982, 0.93247, 0.90444, 0.55753, 0.25903, 0.00000, 1.04465, 1.00000, 1.50719, 0.54054, 0.54474, 0.06799  
11.29300, 0.92994, 0.99982, 0.93247, 0.90444, 0.55750, 0.25899, 0.00000, 1.04464, 1.00000, 1.50719, 0.54054, 0.54468, 0.06798  
11.29400, 0.92987, 0.99982, 0.93247, 0.90445, 0.55747, 0.25896, 0.00000, 1.04464, 1.00000, 1.50719, 0.54054, 0.54461, 0.06796  
