time, delta, omega, eq_t, ed_t, eq_s, ed_s, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 0.11400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.11500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.11600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.11700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.11800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.11900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.12900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.13900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.14900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.15900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.16900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.17900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.18900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.19900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.20900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21800, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.21900, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22000, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22100, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22200, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22300, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22400, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22500, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22600, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
 0.22700, 0.90924, 1.00000, 0.94640, 0.39220, 0.91873, 0.54831, 1.05000, 0.51272, -0.15072, 1.50719, 0.25487, 0.00000, 1.05000, 1.00000, 1.50719, 0.54054, 0.54054, 0.07822, 1.06115  
